Validation error, mini-batch count, D/T.
0.246918, 87200, 2018-03-11 22:28:11.
0.246825, 87250, 2018-03-11 22:30:05.
0.246638, 87300, 2018-03-11 22:31:58.
0.246714, 87350, 2018-03-11 22:33:52.
0.24688, 87400, 2018-03-11 22:35:48.
0.248368, 87450, 2018-03-11 22:37:43.
0.247256, 87500, 2018-03-11 22:39:38.
0.247554, 87550, 2018-03-11 22:41:32.
0.246841, 87600, 2018-03-11 22:43:27.
0.246797, 87650, 2018-03-11 22:45:21.
0.246714, 87700, 2018-03-11 22:47:16.
0.246504, 87750, 2018-03-11 22:49:12.
0.246527, 87800, 2018-03-11 22:51:04.
0.246394, 87850, 2018-03-11 22:52:59.
0.246652, 87900, 2018-03-11 22:54:52.
0.246546, 87950, 2018-03-11 22:56:46.
0.246361, 88000, 2018-03-11 22:58:40.
0.248473, 88050, 2018-03-11 23:00:35.
0.246879, 88100, 2018-03-11 23:02:32.
0.246759, 88150, 2018-03-11 23:04:24.
0.246592, 88200, 2018-03-11 23:06:18.
0.247206, 88250, 2018-03-11 23:08:15.
0.246726, 88300, 2018-03-11 23:10:08.
0.246753, 88350, 2018-03-11 23:12:05.
0.247646, 88400, 2018-03-11 23:14:00.
0.246867, 88450, 2018-03-11 23:15:54.
0.246843, 88500, 2018-03-11 23:17:50.
0.246874, 88550, 2018-03-11 23:19:44.
0.24672, 88600, 2018-03-11 23:21:38.
0.246498, 88650, 2018-03-11 23:23:31.
0.246749, 88700, 2018-03-11 23:25:29.
0.24653, 88750, 2018-03-11 23:27:21.
0.246532, 88800, 2018-03-11 23:29:17.
0.246279, 88850, 2018-03-11 23:31:11.
0.246482, 88900, 2018-03-11 23:33:05.
0.246289, 88950, 2018-03-11 23:35:01.
0.247292, 89000, 2018-03-11 23:36:52.
0.247439, 89050, 2018-03-11 23:38:49.
0.246828, 89100, 2018-03-11 23:40:41.
0.246398, 89150, 2018-03-11 23:42:37.
0.24693, 89200, 2018-03-11 23:44:33.
0.246586, 89250, 2018-03-11 23:46:28.
0.24645, 89300, 2018-03-11 23:48:21.
0.246361, 89350, 2018-03-11 23:50:13.
0.246345, 89400, 2018-03-11 23:52:09.
0.246552, 89450, 2018-03-11 23:54:02.
0.246404, 89500, 2018-03-11 23:55:54.
0.246247, 89550, 2018-03-11 23:57:48.
0.247074, 89600, 2018-03-11 23:59:41.
0.246252, 89650, 2018-03-12 00:01:37.
0.246088, 89700, 2018-03-12 00:03:34.
0.246123, 89750, 2018-03-12 00:05:29.
0.24641, 89800, 2018-03-12 00:07:23.
0.246363, 89850, 2018-03-12 00:09:17.
0.247377, 89900, 2018-03-12 00:11:12.
0.246314, 89950, 2018-03-12 00:13:05.
0.246202, 90000, 2018-03-12 00:15:01.
0.246611, 90050, 2018-03-12 00:16:55.
0.246007, 90100, 2018-03-12 00:18:50.
0.246316, 90150, 2018-03-12 00:20:44.
0.246601, 90200, 2018-03-12 00:22:40.
0.246432, 90250, 2018-03-12 00:24:34.
0.246357, 90300, 2018-03-12 00:26:30.
0.246786, 90350, 2018-03-12 00:28:22.
0.246705, 90400, 2018-03-12 00:30:16.
0.246659, 90450, 2018-03-12 00:32:11.
0.246871, 90500, 2018-03-12 00:34:04.
0.247212, 90550, 2018-03-12 00:35:58.
0.246733, 90600, 2018-03-12 00:37:52.
0.246561, 90650, 2018-03-12 00:39:47.
0.246847, 90700, 2018-03-12 00:41:44.
0.2465, 90750, 2018-03-12 00:43:38.
0.246518, 90800, 2018-03-12 00:45:32.
0.246438, 90850, 2018-03-12 00:47:31.
0.246482, 90900, 2018-03-12 00:49:25.
0.246442, 90950, 2018-03-12 00:51:18.
0.246464, 91000, 2018-03-12 00:53:14.
0.246318, 91050, 2018-03-12 00:55:05.
0.246582, 91100, 2018-03-12 00:56:58.
0.246905, 91150, 2018-03-12 00:58:57.
0.246762, 91200, 2018-03-12 01:00:53.
0.247876, 91250, 2018-03-12 01:02:45.
0.24679, 91300, 2018-03-12 01:04:38.
0.24688, 91350, 2018-03-12 01:06:29.
0.246556, 91400, 2018-03-12 01:08:23.
0.246822, 91450, 2018-03-12 01:10:16.
0.246651, 91500, 2018-03-12 01:12:11.
0.246722, 91550, 2018-03-12 01:14:04.
0.246331, 91600, 2018-03-12 01:15:56.
0.246427, 91650, 2018-03-12 01:17:54.
0.246421, 91700, 2018-03-12 01:19:49.
0.246304, 91750, 2018-03-12 01:21:44.
0.246491, 91800, 2018-03-12 01:23:34.
0.246141, 91850, 2018-03-12 01:25:30.
0.246534, 91900, 2018-03-12 01:27:22.
0.24621, 91950, 2018-03-12 01:29:18.
0.246251, 92000, 2018-03-12 01:31:13.
0.246464, 92050, 2018-03-12 01:33:10.
0.246236, 92100, 2018-03-12 01:35:04.
0.246382, 92150, 2018-03-12 01:36:55.
0.246583, 92200, 2018-03-12 01:38:48.
0.246215, 92250, 2018-03-12 01:40:40.
0.246593, 92300, 2018-03-12 01:42:36.
0.246812, 92350, 2018-03-12 01:44:31.
0.246663, 92400, 2018-03-12 01:46:28.
0.246626, 92450, 2018-03-12 01:48:21.
0.246519, 92500, 2018-03-12 01:50:18.
0.24636, 92550, 2018-03-12 01:52:11.
0.247227, 92600, 2018-03-12 01:54:02.
0.246874, 92650, 2018-03-12 01:55:57.
0.246409, 92700, 2018-03-12 01:57:49.
0.246353, 92750, 2018-03-12 01:59:43.
0.246519, 92800, 2018-03-12 02:01:36.
0.246879, 92850, 2018-03-12 02:03:31.
0.246627, 92900, 2018-03-12 02:05:26.
0.247036, 92950, 2018-03-12 02:07:21.
0.246553, 93000, 2018-03-12 02:09:17.
0.246238, 93050, 2018-03-12 02:11:13.
0.246598, 93100, 2018-03-12 02:13:09.
0.246435, 93150, 2018-03-12 02:14:58.
0.246309, 93200, 2018-03-12 02:16:52.
0.246842, 93250, 2018-03-12 02:18:48.
0.246412, 93300, 2018-03-12 02:20:41.
0.24632, 93350, 2018-03-12 02:22:35.
0.246544, 93400, 2018-03-12 02:24:30.
0.246388, 93450, 2018-03-12 02:26:22.
0.246564, 93500, 2018-03-12 02:28:16.
0.246558, 93550, 2018-03-12 02:30:09.
0.246901, 93600, 2018-03-12 02:32:03.
0.246545, 93650, 2018-03-12 02:34:00.
0.246529, 93700, 2018-03-12 02:35:55.
0.246208, 93750, 2018-03-12 02:37:49.
0.246457, 93800, 2018-03-12 02:39:46.
0.246264, 93850, 2018-03-12 02:41:37.
0.246318, 93900, 2018-03-12 02:43:34.
0.24679, 93950, 2018-03-12 02:45:29.
0.246411, 94000, 2018-03-12 02:47:21.
0.246331, 94050, 2018-03-12 02:49:16.
0.246466, 94100, 2018-03-12 02:51:10.
0.24692, 94150, 2018-03-12 02:53:05.
0.247051, 94200, 2018-03-12 02:55:01.
0.247533, 94250, 2018-03-12 02:56:56.
0.247043, 94300, 2018-03-12 02:58:48.
0.24683, 94350, 2018-03-12 03:00:42.
0.246491, 94400, 2018-03-12 03:02:37.
0.247532, 94450, 2018-03-12 03:04:30.
0.24634, 94500, 2018-03-12 03:06:24.
0.246215, 94550, 2018-03-12 03:08:17.
0.246747, 94600, 2018-03-12 03:10:13.
0.24632, 94650, 2018-03-12 03:12:08.
0.246458, 94700, 2018-03-12 03:14:02.
0.246347, 94750, 2018-03-12 03:15:57.
0.246439, 94800, 2018-03-12 03:17:52.
0.246507, 94850, 2018-03-12 03:19:44.
0.246461, 94900, 2018-03-12 03:21:39.
0.247026, 94950, 2018-03-12 03:23:34.
0.246603, 95000, 2018-03-12 03:25:27.
0.246791, 95050, 2018-03-12 03:27:21.
0.246469, 95100, 2018-03-12 03:29:21.
0.246523, 95150, 2018-03-12 03:31:14.
0.246732, 95200, 2018-03-12 03:33:08.
0.246525, 95250, 2018-03-12 03:35:02.
0.246385, 95300, 2018-03-12 03:36:57.
0.246246, 95350, 2018-03-12 03:38:50.
0.246178, 95400, 2018-03-12 03:40:48.
0.246201, 95450, 2018-03-12 03:42:40.
0.246606, 95500, 2018-03-12 03:44:33.
0.246718, 95550, 2018-03-12 03:46:27.
0.247064, 95600, 2018-03-12 03:48:24.
0.24634, 95650, 2018-03-12 03:50:22.
0.24645, 95700, 2018-03-12 03:52:20.
0.246317, 95750, 2018-03-12 03:54:12.
0.246141, 95800, 2018-03-12 03:56:05.
0.246291, 95850, 2018-03-12 03:58:02.
0.246326, 95900, 2018-03-12 03:59:55.
0.246308, 95950, 2018-03-12 04:01:51.
0.246551, 96000, 2018-03-12 04:03:43.
0.246183, 96050, 2018-03-12 04:05:38.
0.246476, 96100, 2018-03-12 04:07:33.
0.246574, 96150, 2018-03-12 04:09:26.
0.246295, 96200, 2018-03-12 04:11:19.
0.246222, 96250, 2018-03-12 04:13:15.
0.246228, 96300, 2018-03-12 04:15:11.
0.246446, 96350, 2018-03-12 04:17:05.
0.246804, 96400, 2018-03-12 04:19:00.
0.2468, 96450, 2018-03-12 04:20:56.
0.246465, 96500, 2018-03-12 04:22:51.
0.246181, 96550, 2018-03-12 04:24:43.
0.24664, 96600, 2018-03-12 04:26:37.
0.246647, 96650, 2018-03-12 04:28:32.
0.246931, 96700, 2018-03-12 04:30:27.
0.246436, 96750, 2018-03-12 04:32:22.
0.246677, 96800, 2018-03-12 04:34:18.
0.246569, 96850, 2018-03-12 04:36:12.
0.246359, 96900, 2018-03-12 04:38:07.
0.246301, 96950, 2018-03-12 04:40:03.
0.246329, 97000, 2018-03-12 04:41:54.
0.246439, 97050, 2018-03-12 04:43:48.
0.246319, 97100, 2018-03-12 04:45:44.
0.246304, 97150, 2018-03-12 04:47:37.
0.247121, 97200, 2018-03-12 04:49:31.
0.246633, 97250, 2018-03-12 04:51:26.
0.24668, 97300, 2018-03-12 04:53:20.
0.24709, 97350, 2018-03-12 04:55:13.
0.246434, 97400, 2018-03-12 04:57:09.
0.246466, 97450, 2018-03-12 04:59:03.
0.246365, 97500, 2018-03-12 05:00:57.
0.246779, 97550, 2018-03-12 05:02:50.
0.24682, 97600, 2018-03-12 05:04:43.
0.246488, 97650, 2018-03-12 05:06:38.
0.246492, 97700, 2018-03-12 05:08:32.
0.246282, 97750, 2018-03-12 05:10:25.
0.246342, 97800, 2018-03-12 05:12:17.
0.246373, 97850, 2018-03-12 05:14:10.
0.246372, 97900, 2018-03-12 05:16:06.
0.246436, 97950, 2018-03-12 05:17:58.
0.246793, 98000, 2018-03-12 05:19:56.
0.246389, 98050, 2018-03-12 05:21:50.
0.246133, 98100, 2018-03-12 05:23:45.
0.246431, 98150, 2018-03-12 05:25:39.
0.246885, 98200, 2018-03-12 05:27:33.
0.246436, 98250, 2018-03-12 05:29:27.
0.246427, 98300, 2018-03-12 05:31:23.
0.24717, 98350, 2018-03-12 05:33:17.
0.246708, 98400, 2018-03-12 05:35:11.
0.246731, 98450, 2018-03-12 05:37:05.
0.246919, 98500, 2018-03-12 05:39:01.
0.246473, 98550, 2018-03-12 05:40:55.
0.246514, 98600, 2018-03-12 05:42:48.
0.2476, 98650, 2018-03-12 05:44:45.
0.246444, 98700, 2018-03-12 05:46:38.
0.246402, 98750, 2018-03-12 05:48:36.
0.246354, 98800, 2018-03-12 05:50:32.
0.246567, 98850, 2018-03-12 05:52:23.
0.246704, 98900, 2018-03-12 05:54:16.
0.24641, 98950, 2018-03-12 05:56:11.
0.246751, 99000, 2018-03-12 05:58:06.
0.246327, 99050, 2018-03-12 06:00:03.
0.246544, 99100, 2018-03-12 06:01:58.
0.246116, 99150, 2018-03-12 06:03:53.
0.246476, 99200, 2018-03-12 06:05:47.
0.24638, 99250, 2018-03-12 06:07:40.
0.246466, 99300, 2018-03-12 06:09:32.
0.246535, 99350, 2018-03-12 06:11:27.
0.246375, 99400, 2018-03-12 06:13:18.
0.246682, 99450, 2018-03-12 06:15:14.
0.246528, 99500, 2018-03-12 06:17:10.
0.246723, 99550, 2018-03-12 06:19:05.
0.246639, 99600, 2018-03-12 06:20:58.
0.246402, 99650, 2018-03-12 06:22:52.
0.246327, 99700, 2018-03-12 06:24:47.
0.246432, 99750, 2018-03-12 06:26:44.
0.246408, 99800, 2018-03-12 06:28:37.
0.246216, 99850, 2018-03-12 06:30:30.
0.246407, 99900, 2018-03-12 06:32:25.
0.246362, 99950, 2018-03-12 06:34:21.
0.246322, 100000, 2018-03-12 06:36:15.
